user_query,command,description
Show me the command to permanently assign `httpd_sys_content_t` to `/var/www` recursively with `semanage`,semanage fcontext -a -t httpd_sys_content_t '/var/www(/.*)?',Adds an SELinux file context for /var/www and its contents.
How can I add a new `semanage fcontext` rule for `/var/www` using `httpd_sys_content_t`?,semanage fcontext -a -t httpd_sys_content_t '/var/www(/.*)?',Adds an SELinux file context for /var/www and its contents.
What command do I use to configure SELinux for `/var/www` so it's `httpd_sys_content_t`?,semanage fcontext -a -t httpd_sys_content_t '/var/www(/.*)?',Adds an SELinux file context for /var/www and its contents.
I want to register `/var/www` and its contents with SELinux to have the `httpd_sys_content_t` type,semanage fcontext -a -t httpd_sys_content_t '/var/www(/.*)?',Adds an SELinux file context for /var/www and its contents.
How do I set the default SELinux context for `/var/www` and everything under it to `httpd_sys_content_t`?,semanage fcontext -a -t httpd_sys_content_t '/var/www(/.*)?',Adds an SELinux file context for /var/www and its contents.
Give me the `semanage` command to apply the `httpd_sys_content_t` context to `/var/www` and all its files,semanage fcontext -a -t httpd_sys_content_t '/var/www(/.*)?',Adds an SELinux file context for /var/www and its contents.
I'm trying to add a persistent SELinux file context of `httpd_sys_content_t` for `/var/www`. What's the syntax?,semanage fcontext -a -t httpd_sys_content_t '/var/www(/.*)?',Adds an SELinux file context for /var/www and its contents.
How do I make SELinux label `/var/www` and its children as `httpd_sys_content_t` using `semanage fcontext`?,semanage fcontext -a -t httpd_sys_content_t '/var/www(/.*)?',Adds an SELinux file context for /var/www and its contents.
Generate the command to add the `httpd_sys_content_t` SELinux type to the `/var/www` directory tree,semanage fcontext -a -t httpd_sys_content_t '/var/www(/.*)?',Adds an SELinux file context for /var/www and its contents.
How do I recursively set the undelete attribute on `/backup`?,chattr -R +u /backup,Recursively sets the undelete attribute on /backup for data recovery.
What's the `chattr` command to apply `+u` to `/backup` and its contents?,chattr -R +u /backup,Recursively sets the undelete attribute on /backup for data recovery.
I need to enable data recovery for files in `/backup` by setting the `+u` flag. How do I do it for everything in there?,chattr -R +u /backup,Recursively sets the undelete attribute on /backup for data recovery.
Give me the command to recursively mark `/backup` for undeletion,chattr -R +u /backup,Recursively sets the undelete attribute on /backup for data recovery.
How can I ensure that deleted files from `/backup` can be recovered using the `chattr` `+u` attribute?,chattr -R +u /backup,Recursively sets the undelete attribute on /backup for data recovery.
What's the correct syntax for `chattr` to recursively set the 'u' attribute on `/backup`?,chattr -R +u /backup,Recursively sets the undelete attribute on /backup for data recovery.
"Show me the command to save the contents of files in `/backup` upon deletion, for everything inside",chattr -R +u /backup,Recursively sets the undelete attribute on /backup for data recovery.
I want to set the undelete attribute (`+u`) on `/backup` recursively. What command do I use?,chattr -R +u /backup,Recursively sets the undelete attribute on /backup for data recovery.
Could you provide the command to enable the undelete capability for all files and subdirectories within `/backup`?,chattr -R +u /backup,Recursively sets the undelete attribute on /backup for data recovery.
How do I use `chattr` to recursively apply the `+u` flag to the entire `/backup` directory structure?,chattr -R +u /backup,Recursively sets the undelete attribute on /backup for data recovery.
What's the command to make `/backup`'s contents recoverable using `chattr -R +u`?,chattr -R +u /backup,Recursively sets the undelete attribute on /backup for data recovery.
I'm trying to protect my `/backup` directory for data recovery. What's the `chattr` command to set the undelete attribute recursively?,chattr -R +u /backup,Recursively sets the undelete attribute on /backup for data recovery.
How do I get the SELinux security context for `file.txt`?,getfattr -n security.selinux file.txt,Displays the SELinux security context attribute of file.txt.
What's the command to display the SELinux context of `file.txt`?,getfattr -n security.selinux file.txt,Displays the SELinux security context attribute of file.txt.
Show me the SELinux attributes for `file.txt`,getfattr -n security.selinux file.txt,Displays the SELinux security context attribute of file.txt.
How can I check the SELinux security label on `file.txt`?,getfattr -n security.selinux file.txt,Displays the SELinux security context attribute of file.txt.
I need to view the `security.selinux` extended attribute of `file.txt`,getfattr -n security.selinux file.txt,Displays the SELinux security context attribute of file.txt.
Retrieve the SELinux context for `file.txt`,getfattr -n security.selinux file.txt,Displays the SELinux security context attribute of file.txt.
What's the SELinux information for `file.txt`?,getfattr -n security.selinux file.txt,Displays the SELinux security context attribute of file.txt.
How do I find out the SELinux security context of `file.txt`?,getfattr -n security.selinux file.txt,Displays the SELinux security context attribute of file.txt.
Display the SELinux security context for `file.txt`,getfattr -n security.selinux file.txt,Displays the SELinux security context attribute of file.txt.
Can you tell me how to see the SELinux context of `file.txt`?,getfattr -n security.selinux file.txt,Displays the SELinux security context attribute of file.txt.
Query the SELinux context for `file.txt`,getfattr -n security.selinux file.txt,Displays the SELinux security context attribute of file.txt.
How to get `file.txt`'s SELinux security context?,getfattr -n security.selinux file.txt,Displays the SELinux security context attribute of file.txt.
What's the command to allow TCP port 8080 for web services with SELinux?,semanage port -a -t http_port_t -p tcp 8080,Adds TCP port 8080 to SELinux http_port_t for web services.
How do I add TCP port 8080 to the `http_port_t` SELinux context?,semanage port -a -t http_port_t -p tcp 8080,Adds TCP port 8080 to SELinux http_port_t for web services.
I need to open port 8080 for HTTP traffic on SELinux. What should I run?,semanage port -a -t http_port_t -p tcp 8080,Adds TCP port 8080 to SELinux http_port_t for web services.
SELinux is blocking port 8080. How can I define it as an `http_port_t`?,semanage port -a -t http_port_t -p tcp 8080,Adds TCP port 8080 to SELinux http_port_t for web services.
Could you give me the `semanage port` command to add TCP 8080 for web applications?,semanage port -a -t http_port_t -p tcp 8080,Adds TCP port 8080 to SELinux http_port_t for web services.
What's the proper way to configure SELinux for TCP port 8080 to be associated with `http_port_t`?,semanage port -a -t http_port_t -p tcp 8080,Adds TCP port 8080 to SELinux http_port_t for web services.
How do I make SELinux recognize TCP port 8080 as an HTTP port?,semanage port -a -t http_port_t -p tcp 8080,Adds TCP port 8080 to SELinux http_port_t for web services.
I'm trying to enable a web service on 8080. What `semanage` command will update SELinux for this port?,semanage port -a -t http_port_t -p tcp 8080,Adds TCP port 8080 to SELinux http_port_t for web services.
Please provide the command to add TCP 8080 to SELinux's `http_port_t` definition,semanage port -a -t http_port_t -p tcp 8080,Adds TCP port 8080 to SELinux http_port_t for web services.
My web app uses 8080. How do I tell SELinux it's an `http_port_t`?,semanage port -a -t http_port_t -p tcp 8080,Adds TCP port 8080 to SELinux http_port_t for web services.
"How to add port 8080 (tcp) for web services in SELinux, specifically using `http_port_t`?",semanage port -a -t http_port_t -p tcp 8080,Adds TCP port 8080 to SELinux http_port_t for web services.
What's the syntax for `semanage port` to add 8080 as a TCP `http_port_t`?,semanage port -a -t http_port_t -p tcp 8080,Adds TCP port 8080 to SELinux http_port_t for web services.
How can I check the status of AppArmor?,aa-status,Displays the status of AppArmor profiles and processes.
What command displays the current AppArmor profiles and processes?,aa-status,Displays the status of AppArmor profiles and processes.
I need to see AppArmor's status; what's the command for that?,aa-status,Displays the status of AppArmor profiles and processes.
How do I get an overview of AppArmor's activity on my system?,aa-status,Displays the status of AppArmor profiles and processes.
What's the command to show me the AppArmor status?,aa-status,Displays the status of AppArmor profiles and processes.
Could you tell me how to view the AppArmor profiles?,aa-status,Displays the status of AppArmor profiles and processes.
Is there a command to check AppArmor's current state?,aa-status,Displays the status of AppArmor profiles and processes.
I'd like to query AppArmor for its status; what command should I use?,aa-status,Displays the status of AppArmor profiles and processes.
What's the command that lists AppArmor processes and their status?,aa-status,Displays the status of AppArmor profiles and processes.
How do I find out what AppArmor is currently enforcing?,aa-status,Displays the status of AppArmor profiles and processes.
What's the command for getting AppArmor status information?,aa-status,Displays the status of AppArmor profiles and processes.
Show me the command to display AppArmor's status,aa-status,Displays the status of AppArmor profiles and processes.
Please reload the AppArmor profile for Nginx,apparmor_parser -R /etc/apparmor.d/usr.sbin.nginx,Reloads the AppArmor profile for nginx.
Can you update the Nginx AppArmor rules?,apparmor_parser -R /etc/apparmor.d/usr.sbin.nginx,Reloads the AppArmor profile for nginx.
I need to apply the AppArmor configuration for Nginx,apparmor_parser -R /etc/apparmor.d/usr.sbin.nginx,Reloads the AppArmor profile for nginx.
Run the command to reload the `/etc/apparmor.d/usr.sbin.nginx` profile,apparmor_parser -R /etc/apparmor.d/usr.sbin.nginx,Reloads the AppArmor profile for nginx.
How do I re-parse the AppArmor profile for Nginx?,apparmor_parser -R /etc/apparmor.d/usr.sbin.nginx,Reloads the AppArmor profile for nginx.
Load the AppArmor profile located at `/etc/apparmor.d/usr.sbin.nginx`,apparmor_parser -R /etc/apparmor.d/usr.sbin.nginx,Reloads the AppArmor profile for nginx.
Execute the command to refresh the Nginx AppArmor policy,apparmor_parser -R /etc/apparmor.d/usr.sbin.nginx,Reloads the AppArmor profile for nginx.
Could you please reload Nginx's AppArmor profile?,apparmor_parser -R /etc/apparmor.d/usr.sbin.nginx,Reloads the AppArmor profile for nginx.
I want to apply the changes to the Nginx AppArmor profile,apparmor_parser -R /etc/apparmor.d/usr.sbin.nginx,Reloads the AppArmor profile for nginx.
Tell me how to reload the Nginx AppArmor configuration,apparmor_parser -R /etc/apparmor.d/usr.sbin.nginx,Reloads the AppArmor profile for nginx.
Please ensure the Nginx AppArmor profile is active by reloading it,apparmor_parser -R /etc/apparmor.d/usr.sbin.nginx,Reloads the AppArmor profile for nginx.
Refresh the AppArmor profile for Nginx,apparmor_parser -R /etc/apparmor.d/usr.sbin.nginx,Reloads the AppArmor profile for nginx.
Please run `ausyscall --dump`,ausyscall --dump,Dumps the system call table for audit purposes.
Dump the system call table for audit purposes,ausyscall --dump,Dumps the system call table for audit purposes.
Could you show me the system calls relevant to auditing?,ausyscall --dump,Dumps the system call table for audit purposes.
I need to view the current system call audit table,ausyscall --dump,Dumps the system call table for audit purposes.
Execute `ausyscall --dump` to display the syscall information,ausyscall --dump,Dumps the system call table for audit purposes.
Can you provide the output from `ausyscall --dump`?,ausyscall --dump,Dumps the system call table for audit purposes.
Generate a dump of the system call table,ausyscall --dump,Dumps the system call table for audit purposes.
Display the list of system calls used for auditing,ausyscall --dump,Dumps the system call table for audit purposes.
Get me the audit system call configuration,ausyscall --dump,Dumps the system call table for audit purposes.
Run the command that dumps the syscall table for audit,ausyscall --dump,Dumps the system call table for audit purposes.
I'd like to see the complete system call audit dump,ausyscall --dump,Dumps the system call table for audit purposes.
Perform a system call table dump using `ausyscall`,ausyscall --dump,Dumps the system call table for audit purposes.
Please run `lsipc`,lsipc,"Lists information about IPC facilities (shared memory, semaphores, queues)."
Can you list the IPC facilities?,lsipc,"Lists information about IPC facilities (shared memory, semaphores, queues)."
I need to check the shared memory and semaphores,lsipc,"Lists information about IPC facilities (shared memory, semaphores, queues)."
What's the command to display inter-process communication info?,lsipc,"Lists information about IPC facilities (shared memory, semaphores, queues)."
Show me the current state of IPC resources,lsipc,"Lists information about IPC facilities (shared memory, semaphores, queues)."
Could you execute `lsipc`?,lsipc,"Lists information about IPC facilities (shared memory, semaphores, queues)."
Let's see the message queues and other IPC details,lsipc,"Lists information about IPC facilities (shared memory, semaphores, queues)."
Display all available IPC objects,lsipc,"Lists information about IPC facilities (shared memory, semaphores, queues)."
Run the `lsipc` command,lsipc,"Lists information about IPC facilities (shared memory, semaphores, queues)."
I'd like to view the IPC summary,lsipc,"Lists information about IPC facilities (shared memory, semaphores, queues)."
Provide information on the system's IPC mechanisms,lsipc,"Lists information about IPC facilities (shared memory, semaphores, queues)."
Get me a listing of the IPC facilities,lsipc,"Lists information about IPC facilities (shared memory, semaphores, queues)."
Run slabtop,slabtop,Displays real-time kernel slab cache usage.
Please run slabtop,slabtop,Displays real-time kernel slab cache usage.
Execute the slabtop command,slabtop,Displays real-time kernel slab cache usage.
Show me the kernel slab cache usage,slabtop,Displays real-time kernel slab cache usage.
Could you please launch slabtop?,slabtop,Displays real-time kernel slab cache usage.
Display real-time slab memory usage,slabtop,Displays real-time kernel slab cache usage.
I need to check slab statistics,slabtop,Displays real-time kernel slab cache usage.
Fire up slabtop,slabtop,Displays real-time kernel slab cache usage.
Start slabtop,slabtop,Displays real-time kernel slab cache usage.
Can you run slabtop for me?,slabtop,Displays real-time kernel slab cache usage.
Let's look at the slab cache with slabtop,slabtop,Displays real-time kernel slab cache usage.
Initiate slabtop,slabtop,Displays real-time kernel slab cache usage.
Run lslogins,lslogins,Displays information about user accounts and their login history.
Execute the lslogins command,lslogins,Displays information about user accounts and their login history.
Show me the user login history,lslogins,Displays information about user accounts and their login history.
Display user account information and login history,lslogins,Displays information about user accounts and their login history.
Could you please run lslogins?,lslogins,Displays information about user accounts and their login history.
I need to see the user logins,lslogins,Displays information about user accounts and their login history.
Get me the output of lslogins,lslogins,Displays information about user accounts and their login history.
List all user accounts and their login history,lslogins,Displays information about user accounts and their login history.
Please provide the user login details,lslogins,Displays information about user accounts and their login history.
Check the login history for all users,lslogins,Displays information about user accounts and their login history.
Run the utility that displays user login information,lslogins,Displays information about user accounts and their login history.
I'd like to view the user logins,lslogins,Displays information about user accounts and their login history.
How do I run the `pwconv` command?,pwconv,Converts passwd entries to use shadow passwords.
What's the command to enable shadow passwords on my system?,pwconv,Converts passwd entries to use shadow passwords.
I need to convert my `passwd` file entries to use shadow passwords. How do I do that?,pwconv,Converts passwd entries to use shadow passwords.
Can you help me set up shadow passwords for improved security?,pwconv,Converts passwd entries to use shadow passwords.
How do I switch my Linux system to using shadow password files?,pwconv,Converts passwd entries to use shadow passwords.
Which utility is used to migrate user accounts to shadow password storage?,pwconv,Converts passwd entries to use shadow passwords.
Please execute `pwconv`,pwconv,Converts passwd entries to use shadow passwords.
What's the process for converting existing `passwd` entries to the shadow format?,pwconv,Converts passwd entries to use shadow passwords.
My system isn't currently using shadow passwords. What command should I execute to fix this?,pwconv,Converts passwd entries to use shadow passwords.
How do I convert from traditional `passwd` to shadow passwords?,pwconv,Converts passwd entries to use shadow passwords.
I want to improve password security. What's the recommended command to enable shadow passwords?,pwconv,Converts passwd entries to use shadow passwords.
Can you tell me how to make my Linux system use shadow passwords?,pwconv,Converts passwd entries to use shadow passwords.
Could you please execute the `grpconv` command?,grpconv,Converts group entries to use shadow groups.
I need to convert my group entries to use shadow groups. What's the command for that?,grpconv,Converts group entries to use shadow groups.
Run `grpconv` for me,grpconv,Converts group entries to use shadow groups.
Can we migrate the group file to shadow format?,grpconv,Converts group entries to use shadow groups.
It's time to enable shadow groups for `/etc/group`. What's the standard procedure?,grpconv,Converts group entries to use shadow groups.
Please convert the current group file into the shadow group format,grpconv,Converts group entries to use shadow groups.
I'm setting up shadow groups; how do I initiate the conversion?,grpconv,Converts group entries to use shadow groups.
Make sure my system uses shadow groups. Is `grpconv` the right tool?,grpconv,Converts group entries to use shadow groups.
Let's update the group database to use shadow group entries,grpconv,Converts group entries to use shadow groups.
I need to ensure `/etc/group` and `/etc/gshadow` are properly synchronized. How is that done?,grpconv,Converts group entries to use shadow groups.
Could you run the command that converts group entries to shadow groups?,grpconv,Converts group entries to use shadow groups.
Perform the group shadow conversion now,grpconv,Converts group entries to use shadow groups.
