user_query,command,description
I need to view the SELinux boolean settings,semanage boolean -l,Lists SELinux booleans with descriptions.
Can you tell me how to display SELinux booleans?,semanage boolean -l,Lists SELinux booleans with descriptions.
How do I use `semanage` to list booleans?,semanage boolean -l,Lists SELinux booleans with descriptions.
What's the way to get SELinux booleans with descriptions?,semanage boolean -l,Lists SELinux booleans with descriptions.
List the SELinux booleans,semanage boolean -l,Lists SELinux booleans with descriptions.
I want to see the current SELinux boolean status,semanage boolean -l,Lists SELinux booleans with descriptions.
Give me the list of SELinux booleans,semanage boolean -l,Lists SELinux booleans with descriptions.
How do you check SELinux booleans?,semanage boolean -l,Lists SELinux booleans with descriptions.
Display the current SELinux booleans,semanage boolean -l,Lists SELinux booleans with descriptions.
Could you please start `netcat` listening on port 12345?,netcat -l 12345,Listens for incoming connections on port 12345.
Listen for incoming connections on port,netcat -l 12345,Listens for incoming connections on port 12345.
Please open port 12345 with `netcat` to receive data,netcat -l 12345,Listens for incoming connections on port 12345.
I need a `netcat` listener on port,netcat -l 12345,Listens for incoming connections on port 12345.
Can you get `netcat` to listen on 12345?,netcat -l 12345,Listens for incoming connections on port 12345.
Set up a listening socket on port,netcat -l 12345,Listens for incoming connections on port 12345.
Start `netcat` in listening mode on port,netcat -l 12345,Listens for incoming connections on port 12345.
Listen on port,netcat -l 12345,Listens for incoming connections on port 12345.
Initiate `netcat` to monitor port 12345 for incoming connections,netcat -l 12345,Listens for incoming connections on port 12345.
"Fire up a `netcat` listener on port 12345, please",netcat -l 12345,Listens for incoming connections on port 12345.
Run the `netcat` command to listen on port,netcat -l 12345,Listens for incoming connections on port 12345.
Let's make port 12345 listen with `netcat`,netcat -l 12345,Listens for incoming connections on port 12345.
How can I continuously monitor network connections and highlight changes?,watch -d 'netstat -tuln',"Runs 'netstat -tuln' every 2 seconds, highlighting changes."
"I want to see `netstat -tuln` output updating automatically, with differences highlighted",watch -d 'netstat -tuln',"Runs 'netstat -tuln' every 2 seconds, highlighting changes."
What's the command to track open network ports and see what changes over time?,watch -d 'netstat -tuln',"Runs 'netstat -tuln' every 2 seconds, highlighting changes."
"Show me real-time network activity, highlighting new or closed connections",watch -d 'netstat -tuln',"Runs 'netstat -tuln' every 2 seconds, highlighting changes."
"Help me keep an eye on active network connections, emphasizing changes",watch -d 'netstat -tuln',"Runs 'netstat -tuln' every 2 seconds, highlighting changes."
"How do I dynamically observe network connections, showing any new connections or disconnects?",watch -d 'netstat -tuln',"Runs 'netstat -tuln' every 2 seconds, highlighting changes."
"Display the current network state, constantly refreshing and indicating differences",watch -d 'netstat -tuln',"Runs 'netstat -tuln' every 2 seconds, highlighting changes."
"Monitor open TCP and UDP ports, highlighting any changes",watch -d 'netstat -tuln',"Runs 'netstat -tuln' every 2 seconds, highlighting changes."
I need a live view of network connections that updates frequently and highlights differences,watch -d 'netstat -tuln',"Runs 'netstat -tuln' every 2 seconds, highlighting changes."
"How can I watch network connections as they appear and disappear, with changes highlighted?",watch -d 'netstat -tuln',"Runs 'netstat -tuln' every 2 seconds, highlighting changes."
"Give me a constantly updating display of network activity, drawing attention to changes",watch -d 'netstat -tuln',"Runs 'netstat -tuln' every 2 seconds, highlighting changes."
What's the best way to see a refreshing list of network connections and identify what's changed?,watch -d 'netstat -tuln',"Runs 'netstat -tuln' every 2 seconds, highlighting changes."
How do I open `file.txt` in Emacs using a Lisp expression?,"emacs --eval '(find-file ""file.txt"")'",Opens file.txt in Emacs non-interactively via Lisp expression.
I need to make Emacs load `file.txt` directly from the command line via an eval,"emacs --eval '(find-file ""file.txt"")'",Opens file.txt in Emacs non-interactively via Lisp expression.
"What's the command to open `file.txt` in Emacs without user interaction, using an evaluated Lisp form?","emacs --eval '(find-file ""file.txt"")'",Opens file.txt in Emacs non-interactively via Lisp expression.
Can you show me how to open `file.txt` in Emacs by evaluating a Lisp snippet?,"emacs --eval '(find-file ""file.txt"")'",Opens file.txt in Emacs non-interactively via Lisp expression.
I want to launch Emacs and have it immediately open `file.txt` using a Lisp command,"emacs --eval '(find-file ""file.txt"")'",Opens file.txt in Emacs non-interactively via Lisp expression.
"How do I get Emacs to open `file.txt` programmatically, like by passing it a Lisp expression?","emacs --eval '(find-file ""file.txt"")'",Opens file.txt in Emacs non-interactively via Lisp expression.
Could you provide the command to open `file.txt` in Emacs using an `--eval` argument?,"emacs --eval '(find-file ""file.txt"")'",Opens file.txt in Emacs non-interactively via Lisp expression.
What's the terminal command to tell Emacs to open `file.txt` by evaluating some Emacs Lisp?,"emacs --eval '(find-file ""file.txt"")'",Opens file.txt in Emacs non-interactively via Lisp expression.
I'm trying to open `file.txt` in Emacs by calling `find-file` via the command line,"emacs --eval '(find-file ""file.txt"")'",Opens file.txt in Emacs non-interactively via Lisp expression.
"How can I instruct Emacs to open `file.txt` upon startup, by evaluating a Lisp statement?","emacs --eval '(find-file ""file.txt"")'",Opens file.txt in Emacs non-interactively via Lisp expression.
I need Emacs to open `file.txt` using a Lisp evaluation from the shell,"emacs --eval '(find-file ""file.txt"")'",Opens file.txt in Emacs non-interactively via Lisp expression.
Please give me the command to open `file.txt` in Emacs using a direct Lisp call,"emacs --eval '(find-file ""file.txt"")'",Opens file.txt in Emacs non-interactively via Lisp expression.
How do I run `script.vim` using Vim in silent mode?,vim -es -S script.vim,Runs Vim in silent mode to execute script.vim.
Execute `script.vim` with Vim non-interactively,vim -es -S script.vim,Runs Vim in silent mode to execute script.vim.
Run Vim to process `script.vim` in batch mode,vim -es -S script.vim,Runs Vim in silent mode to execute script.vim.
Launch Vim silently to execute `script.vim`,vim -es -S script.vim,Runs Vim in silent mode to execute script.vim.
I need to run the Vim script `script.vim` without any user interaction,vim -es -S script.vim,Runs Vim in silent mode to execute script.vim.
Can you make Vim run `script.vim` in script mode?,vim -es -S script.vim,Runs Vim in silent mode to execute script.vim.
What's the command to execute `script.vim` using Vim silently?,vim -es -S script.vim,Runs Vim in silent mode to execute script.vim.
Initiate Vim to run `script.vim` without displaying an interface,vim -es -S script.vim,Runs Vim in silent mode to execute script.vim.
Run `script.vim` through Vim as a background task,vim -es -S script.vim,Runs Vim in silent mode to execute script.vim.
"Please run `script.vim` using Vim in its Ex mode, silently",vim -es -S script.vim,Runs Vim in silent mode to execute script.vim.
Automate the execution of `script.vim` with Vim's scripting capabilities,vim -es -S script.vim,Runs Vim in silent mode to execute script.vim.
Invoke Vim to perform operations defined in `script.vim` without user input,vim -es -S script.vim,Runs Vim in silent mode to execute script.vim.
"Could you tell me how to open `config.conf` in Nano, making sure tabs are 4 spaces wide?",nano -T 4 config.conf,Opens config.conf in Nano with tabs set to 4 spaces.
"What's the command to edit `config.conf` with Nano, setting tab width to 4?",nano -T 4 config.conf,Opens config.conf in Nano with tabs set to 4 spaces.
I need to open `config.conf` in Nano and configure tabs to be 4 spaces. How do I do that?,nano -T 4 config.conf,Opens config.conf in Nano with tabs set to 4 spaces.
How do I open `config.conf` in Nano and have it display tabs as 4 spaces?,nano -T 4 config.conf,Opens config.conf in Nano with tabs set to 4 spaces.
"Nano, `config.conf`, 4-space tabs. Command?",nano -T 4 config.conf,Opens config.conf in Nano with tabs set to 4 spaces.
"I'm trying to edit `config.conf` in Nano, but I need tabs to be 4 spaces. What's the best way to open it like that?",nano -T 4 config.conf,Opens config.conf in Nano with tabs set to 4 spaces.
"How do I open `config.conf` with Nano, specifically ensuring tab indents are 4 characters?",nano -T 4 config.conf,Opens config.conf in Nano with tabs set to 4 spaces.
Please provide the command to invoke Nano on `config.conf` with a tab width of,nano -T 4 config.conf,Opens config.conf in Nano with tabs set to 4 spaces.
"Open `config.conf` in Nano with 4-space tabs, please",nano -T 4 config.conf,Opens config.conf in Nano with tabs set to 4 spaces.
What's the Nano option to set tab width to 4 when opening `config.conf`?,nano -T 4 config.conf,Opens config.conf in Nano with tabs set to 4 spaces.
"If I want to modify `config.conf` using Nano, and I need 4-space tabs, what command should I use?",nano -T 4 config.conf,Opens config.conf in Nano with tabs set to 4 spaces.
"Hey, how do I quickly open `config.conf` in Nano, but with 4-space tabs?",nano -T 4 config.conf,Opens config.conf in Nano with tabs set to 4 spaces.
